Date,New Daily Cases,New Daily Cases (cumulative),New Daily Deaths,New Daily Deaths (cumulative),New Hospital Admissions,New Hospital Admissions (cumulative),"New Vaccinations, 1st dose","New Vaccinations, 1st dose (cumulative)","New Vaccinations, 2nd dose","New Vaccinations, 2nd dose (cumulative)"
2021-11-03,,,184.0,169232.0,,,41242.0,50112925.0,17965.0,45770452.0
2021-11-04,33660.0,9455937.0,,,888.0,582055.0,,,,
2021-11-04,,,168.0,169400.0,,,43731.0,50156656.0,20482.0,45790934.0
2021-11-05,30318.0,9486255.0,,,861.0,582916.0,,,,
2021-11-05,,,166.0,169566.0,,,43491.0,50200147.0,22633.0,45813567.0
2021-11-06,27435.0,9513690.0,,,831.0,583747.0,,,,
2021-11-06,,,169.0,169735.0,,,36748.0,50236895.0,24500.0,45838067.0
2021-11-07,,,160.0,169895.0,,,25840.0,50262735.0,14610.0,45852677.0
2021-11-07,30586.0,9544276.0,,,889.0,584636.0,,,,
2021-11-08,44127.0,9588403.0,,,1015.0,585651.0,,,,
2021-11-08,,,160.0,170055.0,,,33559.0,50296294.0,20361.0,45873038.0
2021-11-09,,,156.0,170211.0,,,39836.0,50336130.0,21199.0,45894237.0
2021-11-09,42246.0,9630649.0,,,996.0,586647.0,,,,
2021-11-10,42940.0,9673589.0,,,989.0,587636.0,,,,
2021-11-10,,,168.0,170379.0,,,119188.0,50455318.0,47766.0,45942003.0
2021-11-11,,,156.0,170535.0,,,36383.0,50491701.0,22485.0,45964488.0
2021-11-11,40998.0,9714587.0,,,965.0,588601.0,,,,
2021-11-12,,,143.0,170678.0,,,34338.0,50526039.0,22048.0,45986536.0
2021-11-12,37764.0,9752351.0,,,892.0,589493.0,,,,
2021-11-13,32883.0,9785234.0,,,778.0,590271.0,,,,
2021-11-13,,,151.0,170829.0,,,33527.0,50559566.0,24325.0,46010861.0
2021-11-14,,,132.0,170961.0,,,22938.0,50582504.0,17048.0,46027909.0
2021-11-14,35530.0,9820764.0,,,808.0,591079.0,,,,
2021-11-15,50948.0,9871712.0,,,839.0,591918.0,,,,
2021-11-15,,,169.0,171130.0,,,32046.0,50614550.0,18055.0,46045964.0
2021-11-16,,,165.0,171295.0,,,31431.0,50645981.0,19874.0,46065838.0
2021-11-16,46430.0,9918142.0,,,905.0,592823.0,,,,
2021-11-17,,,126.0,171421.0,,,33092.0,50679073.0,22120.0,46087958.0
2021-11-17,45894.0,9964036.0,,,867.0,593690.0,,,,
2021-11-18,,,129.0,171550.0,,,28880.0,50707953.0,20650.0,46108608.0
2021-11-18,44061.0,10008097.0,,,843.0,594533.0,,,,
2021-11-19,39607.0,10047704.0,,,777.0,595310.0,,,,
2021-11-19,,,139.0,171689.0,,,27084.0,50735037.0,21607.0,46130215.0
2021-11-20,35335.0,10083039.0,,,736.0,596046.0,,,,
2021-11-20,,,143.0,171832.0,,,26013.0,50761050.0,24193.0,46154408.0
2021-11-21,37252.0,10120291.0,,,757.0,596803.0,,,,
2021-11-21,,,120.0,171952.0,,,16424.0,50777474.0,13892.0,46168300.0
2021-11-22,50732.0,10171023.0,,,743.0,597546.0,,,,
2021-11-22,,,130.0,172082.0,,,23258.0,50800732.0,18517.0,46186817.0
2021-11-23,48196.0,10219219.0,,,786.0,598332.0,,,,
2021-11-23,,,149.0,172231.0,,,26822.0,50827554.0,22002.0,46208819.0
2021-11-24,,,123.0,172354.0,,,24579.0,50852133.0,23439.0,46232258.0
2021-11-24,46770.0,10265989.0,,,910.0,599242.0,,,,
2021-11-25,,,141.0,172495.0,,,23579.0,50875712.0,22823.0,46255081.0
2021-11-25,43424.0,10309413.0,,,776.0,600018.0,,,,
2021-11-26,,,132.0,172627.0,,,20314.0,50896026.0,23665.0,46278746.0
2021-11-26,39329.0,10348742.0,,,734.0,600752.0,,,,
2021-11-27,33300.0,10382042.0,,,717.0,601469.0,,,,
2021-11-27,,,123.0,172750.0,,,23808.0,50919834.0,32866.0,46311612.0
2021-11-28,39704.0,10421746.0,,,715.0,602184.0,,,,
2021-11-28,,,143.0,172893.0,,,21493.0,50941327.0,29445.0,46341057.0
2021-11-29,,,144.0,173037.0,,,22391.0,50963718.0,26092.0,46367149.0
2021-11-29,56290.0,10478036.0,,,808.0,602992.0,,,,
2021-11-30,55694.0,10533730.0,,,841.0,603833.0,,,,
2021-11-30,,,121.0,173158.0,,,30539.0,50994257.0,32157.0,46399306.0
2021-12-01,54820.0,10588550.0,,,828.0,604661.0,,,,
2021-12-01,,,137.0,173295.0,,,26028.0,51020285.0,32356.0,46431662.0
2021-12-02,50320.0,10638870.0,,,840.0,605501.0,,,,
2021-12-02,,,123.0,173418.0,,,25848.0,51046133.0,30976.0,46462638.0
2021-12-03,45667.0,10684537.0,,,736.0,606237.0,,,,
2021-12-03,,,147.0,173565.0,,,23264.0,51069397.0,29811.0,46492449.0
2021-12-04,38782.0,10723319.0,,,752.0,606989.0,,,,
2021-12-04,,,162.0,173727.0,,,26914.0,51096311.0,37798.0,46530247.0
2021-12-05,41043.0,10764362.0,,,845.0,607834.0,,,,
2021-12-05,,,116.0,173843.0,,,21955.0,51118266.0,27166.0,46557413.0
2021-12-06,,,143.0,173986.0,,,19979.0,51138245.0,25012.0,46582425.0
2021-12-06,59690.0,10824052.0,,,871.0,608705.0,,,,
2021-12-07,,,129.0,174115.0,,,23512.0,51161757.0,28375.0,46610800.0
2021-12-07,56252.0,10880304.0,,,946.0,609651.0,,,,
2021-12-08,,,131.0,174246.0,,,21700.0,51183457.0,29437.0,46640237.0
2021-12-08,58823.0,10939127.0,,,888.0,610539.0,,,,
2021-12-09,56993.0,10996120.0,,,953.0,611492.0,,,,
2021-12-09,,,132.0,174378.0,,,24039.0,51207496.0,33824.0,46674061.0
2021-12-10,52490.0,11048610.0,,,831.0,612323.0,,,,
2021-12-10,,,121.0,174499.0,,,22063.0,51229559.0,31962.0,46706023.0
2021-12-11,,,109.0,174608.0,,,26291.0,51255850.0,38984.0,46745007.0
2021-12-11,48594.0,11097204.0,,,793.0,613116.0,,,,
2021-12-12,53156.0,11150360.0,,,868.0,613984.0,,,,
2021-12-12,,,135.0,174743.0,,,23317.0,51279167.0,30195.0,46775202.0
2021-12-13,,,111.0,174854.0,,,19671.0,51298838.0,29407.0,46804609.0
2021-12-13,87170.0,11237530.0,,,929.0,614913.0,,,,
2021-12-14,102782.0,11340312.0,,,956.0,615869.0,,,,
2021-12-14,,,152.0,175006.0,,,34082.0,51332920.0,37888.0,46842497.0
2021-12-15,,,119.0,175125.0,,,28067.0,51360987.0,38794.0,46881291.0
2021-12-15,112700.0,11453012.0,,,954.0,616823.0,,,,
2021-12-16,,,116.0,175241.0,,,32677.0,51393664.0,42497.0,46923788.0
2021-12-16,106046.0,11559058.0,,,924.0,617747.0,,,,
2021-12-17,95877.0,11654935.0,,,881.0,618628.0,,,,
2021-12-17,,,130.0,175371.0,,,32890.0,51426554.0,42286.0,46966074.0
2021-12-18,,,106.0,175477.0,,,38329.0,51464883.0,45898.0,47011972.0
2021-12-18,88883.0,11743818.0,,,840.0,619468.0,,,,
2021-12-19,,,116.0,175593.0,,,33151.0,51498034.0,39904.0,47051876.0
2021-12-19,89129.0,11832947.0,,,1018.0,620486.0,,,,
2021-12-20,,,135.0,175728.0,,,39793.0,51537827.0,50938.0,47102814.0
2021-12-20,133966.0,11966913.0,,,1224.0,621710.0,,,,
2021-12-21,150292.0,12117205.0,,,1264.0,622974.0,,,,
2021-12-21,,,110.0,175838.0,,,39955.0,51577782.0,54085.0,47156899.0
2021-12-22,161559.0,12278764.0,,,1417.0,624391.0,,,,
2021-12-22,,,134.0,175972.0,,,39309.0,51617091.0,53154.0,47210053.0
2021-12-23,,,135.0,176107.0,,,32605.0,51649696.0,44046.0,47254099.0
2021-12-23,160632.0,12439396.0,,,1405.0,625796.0,,,,
2021-12-24,,,116.0,176223.0,,,10770.0,51660466.0,13968.0,47268067.0
2021-12-24,137268.0,12576664.0,,,1205.0,627001.0,,,,
2021-12-25,,,113.0,176336.0,,,955.0,51661421.0,917.0,47268984.0
2021-12-25,70361.0,12647025.0,,,1420.0,628421.0,,,,
2021-12-26,116276.0,12763301.0,,,1548.0,629969.0,,,,
2021-12-26,,,114.0,176450.0,,,1935.0,51663356.0,2084.0,47271068.0
2021-12-27,,,131.0,176581.0,,,18191.0,51681547.0,23706.0,47294774.0
2021-12-27,195006.0,12958307.0,,,1974.0,631943.0,,,,
2021-12-28,212462.0,13170769.0,,,2315.0,634258.0,,,,
2021-12-28,,,160.0,176741.0,,,23859.0,51705406.0,29534.0,47324308.0
2021-12-29,,,128.0,176869.0,,,32607.0,51738013.0,43766.0,47368074.0
2021-12-29,272788.0,13443557.0,,,2637.0,636895.0,,,,
2021-12-30,236573.0,13680130.0,,,2404.0,639299.0,,,,
2021-12-30,,,175.0,177044.0,,,33371.0,51771384.0,44107.0,47412181.0
2021-12-31,188563.0,13868693.0,,,2108.0,641407.0,,,,
2021-12-31,,,154.0,177198.0,,,15384.0,51786768.0,22070.0,47434251.0
2022-01-01,,,172.0,177370.0,,,2277.0,51789045.0,2758.0,47437009.0
2022-01-01,118213.0,13986906.0,,,2077.0,643484.0,,,,
2022-01-02,181069.0,14167975.0,,,2118.0,645602.0,,,,
2022-01-02,,,168.0,177538.0,,,12449.0,51801494.0,16485.0,47453494.0
2022-01-03,229899.0,14397874.0,,,2479.0,648081.0,,,,
2022-01-03,,,175.0,177713.0,,,19158.0,51820652.0,29295.0,47482789.0
2022-01-04,275648.0,14673522.0,,,2401.0,650482.0,,,,
2022-01-04,,,197.0,177910.0,,,24866.0,51845518.0,40887.0,47523676.0
2022-01-05,,,177.0,178087.0,,,29030.0,51874548.0,41664.0,47565340.0
2022-01-05,222160.0,14895682.0,,,2407.0,652889.0,,,,
2022-01-06,,,216.0,178303.0,,,22741.0,51897289.0,34688.0,47600028.0
2022-01-06,172980.0,15068662.0,,,2344.0,655233.0,,,,
2022-01-07,120288.0,15188950.0,,,2047.0,657280.0,,,,
2022-01-07,,,223.0,178526.0,,,23422.0,51920711.0,35627.0,47635655.0
2022-01-08,,,212.0,178738.0,,,31689.0,51952400.0,51715.0,47687370.0
2022-01-08,93615.0,15282565.0,,,2099.0,659379.0,,,,
2022-01-09,,,240.0,178978.0,,,22205.0,51974605.0,31360.0,47718730.0
2022-01-09,95788.0,15378353.0,,,2217.0,661596.0,,,,
2022-01-10,,,240.0,179218.0,,,17954.0,51992559.0,26728.0,47745458.0
2022-01-10,132831.0,15511184.0,,,2460.0,664056.0,,,,
2022-01-11,115234.0,15626418.0,,,2421.0,666477.0,,,,
2022-01-11,,,232.0,179450.0,,,19276.0,52011835.0,28790.0,47774248.0
2022-01-12,103215.0,15729633.0,,,2204.0,668681.0,,,,
2022-01-12,,,236.0,179686.0,,,19520.0,52031355.0,30340.0,47804588.0
2022-01-13,,,236.0,179922.0,,,20521.0,52051876.0,32197.0,47836785.0
2022-01-13,96412.0,15826045.0,,,2167.0,670848.0,,,,
2022-01-14,86323.0,15912368.0,,,1941.0,672789.0,,,,
2022-01-14,,,232.0,180154.0,,,20878.0,52072754.0,31182.0,47867967.0
2022-01-15,,,256.0,180410.0,,,27409.0,52100163.0,58050.0,47926017.0
2022-01-15,77946.0,15990314.0,,,1789.0,674578.0,,,,
2022-01-16,,,250.0,180660.0,,,17700.0,52117863.0,37116.0,47963133.0
2022-01-16,98095.0,16088409.0,,,1942.0,676520.0,,,,
2022-01-17,,,229.0,180889.0,,,15748.0,52133611.0,26502.0,47989635.0
2022-01-17,131513.0,16219922.0,,,2026.0,678546.0,,,,
2022-01-18,,,229.0,181118.0,,,18032.0,52151643.0,29434.0,48019069.0
2022-01-18,118759.0,16338681.0,,,2015.0,680561.0,,,,
2022-01-19,,,217.0,181335.0,,,16949.0,52168592.0,29893.0,48048962.0
2022-01-19,111759.0,16450440.0,,,1991.0,682552.0,,,,
2022-01-20,,,199.0,181534.0,,,17806.0,52186398.0,33674.0,48082636.0
2022-01-20,100322.0,16550762.0,,,1912.0,684464.0,,,,
2022-01-21,91572.0,16642334.0,,,1676.0,686140.0,,,,
2022-01-21,,,246.0,181780.0,,,17532.0,52203930.0,34034.0,48116670.0
2022-01-22,,,218.0,181998.0,,,20378.0,52224308.0,47765.0,48164435.0
2022-01-22,81730.0,16724064.0,,,1439.0,687579.0,,,,
2022-01-23,102365.0,16826429.0,,,1689.0,689268.0,,,,
2022-01-23,,,218.0,182216.0,,,12266.0,52236574.0,30710.0,48195145.0
2022-01-24,,,221.0,182437.0,,,16005.0,52252579.0,29833.0,48224978.0
2022-01-24,127362.0,16953791.0,,,1785.0,691053.0,,,,
2022-01-25,,,194.0,182631.0,,,13936.0,52266515.0,28788.0,48253766.0
2022-01-25,113202.0,17066993.0,,,1901.0,692954.0,,,,
2022-01-26,,,195.0,182826.0,,,15358.0,52281873.0,30919.0,48284685.0
2022-01-26,108667.0,17175660.0,,,1882.0,694836.0,,,,
2022-01-27,96199.0,17271859.0,,,1684.0,696520.0,,,,
2022-01-27,,,212.0,183038.0,,,15706.0,52297579.0,29948.0,48314633.0
2022-01-28,,,199.0,183237.0,,,16949.0,52314528.0,33935.0,48348568.0
2022-01-28,84025.0,17355884.0,,,1529.0,698049.0,,,,
2022-01-29,73505.0,17429389.0,,,1451.0,699500.0,,,,
2022-01-29,,,180.0,183417.0,,,18946.0,52333474.0,40329.0,48388897.0
2022-01-30,,,188.0,183605.0,,,11684.0,52345158.0,27601.0,48416498.0
2022-01-30,87563.0,17516952.0,,,1426.0,700926.0,,,,
2022-01-31,,,202.0,183807.0,,,15329.0,52360487.0,24275.0,48440773.0
2022-01-31,104957.0,17621909.0,,,1662.0,702588.0,,,,
2022-02-01,,,200.0,184007.0,,,12735.0,52373222.0,26367.0,48467140.0
2022-02-01,93774.0,17715683.0,,,1771.0,704359.0,,,,
2022-02-02,88415.0,17804098.0,,,1662.0,706021.0,,,,
2022-02-02,,,182.0,184189.0,,,12466.0,52385688.0,27274.0,48494414.0
2022-02-03,76641.0,17880739.0,,,1495.0,707516.0,,,,
2022-02-03,,,189.0,184378.0,,,13343.0,52399031.0,26099.0,48520513.0
2022-02-04,63186.0,17943925.0,,,1421.0,708937.0,,,,
2022-02-04,,,157.0,184535.0,,,15151.0,52414182.0,29181.0,48549694.0
2022-02-05,52302.0,17996227.0,,,1247.0,710184.0,,,,
2022-02-05,,,167.0,184702.0,,,14794.0,52428976.0,28195.0,48577889.0
2022-02-06,60540.0,18056767.0,,,1351.0,711535.0,,,,
2022-02-06,,,155.0,184857.0,,,8321.0,52437297.0,16605.0,48594494.0
2022-02-07,76476.0,18133243.0,,,1435.0,712970.0,,,,
2022-02-07,,,137.0,184994.0,,,10106.0,52447403.0,22861.0,48617355.0
2022-02-08,69652.0,18202895.0,,,1478.0,714448.0,,,,
2022-02-08,,,158.0,185152.0,,,10804.0,52458207.0,24721.0,48642076.0
2022-02-09,64330.0,18267225.0,,,1426.0,715874.0,,,,
2022-02-09,,,142.0,185294.0,,,10523.0,52468730.0,24725.0,48666801.0
2022-02-10,52292.0,18319517.0,,,1346.0,717220.0,,,,
2022-02-10,,,122.0,185416.0,,,11614.0,52480344.0,26290.0,48693091.0
2022-02-11,44558.0,18364075.0,,,1188.0,718408.0,,,,
2022-02-11,,,141.0,185557.0,,,11075.0,52491419.0,25884.0,48718975.0
2022-02-12,,,143.0,185700.0,,,15181.0,52506600.0,26309.0,48745284.0
2022-02-12,37433.0,18401508.0,,,1148.0,719556.0,,,,
2022-02-13,,,126.0,185826.0,,,7494.0,52514094.0,13623.0,48758907.0
2022-02-13,41750.0,18443258.0,,,1187.0,720743.0,,,,
2022-02-14,54743.0,18498001.0,,,1352.0,722095.0,,,,
2022-02-14,,,153.0,185979.0,,,8107.0,52522201.0,18172.0,48777079.0
2022-02-15,52496.0,18550497.0,,,1371.0,723466.0,,,,
2022-02-15,,,131.0,186110.0,,,9091.0,52531292.0,19482.0,48796561.0
2022-02-16,51568.0,18602065.0,,,1374.0,724840.0,,,,
2022-02-16,,,127.0,186237.0,,,10914.0,52542206.0,21914.0,48818475.0
2022-02-17,,,124.0,186361.0,,,9254.0,52551460.0,21378.0,48839853.0
2022-02-17,44715.0,18646780.0,,,1186.0,726026.0,,,,
2022-02-18,,,126.0,186487.0,,,5886.0,52557346.0,14700.0,48854553.0
2022-02-18,33238.0,18680018.0,,,1101.0,727127.0,,,,
2022-02-19,34648.0,18714666.0,,,1014.0,728141.0,,,,
2022-02-19,,,121.0,186608.0,,,10773.0,52568119.0,20776.0,48875329.0
2022-02-20,,,123.0,186731.0,,,5470.0,52573589.0,10564.0,48885893.0
2022-02-20,37715.0,18752381.0,,,1137.0,729278.0,,,,
2022-02-21,,,106.0,186837.0,,,7411.0,52581000.0,16008.0,48901901.0
2022-02-21,45124.0,18797505.0,,,1243.0,730521.0,,,,
2022-02-22,39183.0,18836688.0,,,1178.0,731699.0,,,,
2022-02-22,,,117.0,186954.0,,,8291.0,52589291.0,17904.0,48919805.0
2022-02-23,36476.0,18873164.0,,,1243.0,732942.0,,,,
2022-02-23,,,117.0,187071.0,,,8985.0,52598276.0,17951.0,48937756.0
2022-02-24,30631.0,18903795.0,,,1225.0,734167.0,,,,
2022-02-24,,,124.0,187195.0,,,7963.0,52606239.0,15838.0,48953594.0
2022-02-25,27841.0,18931636.0,,,1109.0,735276.0,,,,
2022-02-25,,,120.0,187315.0,,,8109.0,52614348.0,16370.0,48969964.0
2022-02-26,25096.0,18956732.0,,,1084.0,736360.0,,,,
2022-02-26,,,100.0,187415.0,,,9471.0,52623819.0,19652.0,48989616.0
2022-02-27,31364.0,18988096.0,,,1101.0,737461.0,,,,
2022-02-27,,,117.0,187532.0,,,4841.0,52628660.0,10606.0,49000222.0
2022-02-28,44640.0,19032736.0,,,1401.0,738862.0,,,,
2022-02-28,,,105.0,187637.0,,,5788.0,52634448.0,14302.0,49014524.0
2022-03-01,44793.0,19077529.0,,,1366.0,740228.0,,,,
2022-03-01,,,106.0,187743.0,,,5810.0,52640258.0,15004.0,49029528.0
2022-03-02,46170.0,19123699.0,,,1458.0,741686.0,,,,
2022-03-02,,,145.0,187888.0,,,7448.0,52647706.0,14410.0,49043938.0
2022-03-03,,,100.0,187988.0,,,6347.0,52654053.0,17629.0,49061567.0
2022-03-03,43760.0,19167459.0,,,1477.0,743163.0,,,,
2022-03-04,,,110.0,188098.0,,,6688.0,52660741.0,16561.0,49078128.0
2022-03-04,41406.0,19208865.0,,,1371.0,744534.0,,,,
2022-03-05,38755.0,19247620.0,,,1246.0,745780.0,,,,
2022-03-05,,,101.0,188199.0,,,8168.0,52668909.0,18808.0,49096936.0
2022-03-06,49029.0,19296649.0,,,1456.0,747236.0,,,,
2022-03-06,,,92.0,188291.0,,,4059.0,52672968.0,9894.0,49106830.0
2022-03-07,,,124.0,188415.0,,,4596.0,52677564.0,13522.0,49120352.0
2022-03-07,68546.0,19365195.0,,,1532.0,748768.0,,,,
2022-03-08,,,117.0,188532.0,,,4564.0,52682128.0,14655.0,49135007.0
2022-03-08,70129.0,19435324.0,,,1698.0,750466.0,,,,
2022-03-09,,,105.0,188637.0,,,5196.0,52687324.0,15331.0,49150338.0
2022-03-09,73555.0,19508879.0,,,1834.0,752300.0,,,,
2022-03-10,70530.0,19579409.0,,,1719.0,754019.0,,,,
2022-03-10,,,113.0,188750.0,,,4765.0,52692089.0,14282.0,49164620.0
2022-03-11,,,121.0,188871.0,,,4438.0,52696527.0,14366.0,49178986.0
2022-03-11,67060.0,19646469.0,,,1736.0,755755.0,,,,
2022-03-12,62078.0,19708547.0,,,1629.0,757384.0,,,,
2022-03-12,,,118.0,188989.0,,,8047.0,52704574.0,19735.0,49198721.0
2022-03-13,75753.0,19784300.0,,,1829.0,759213.0,,,,
2022-03-13,,,108.0,189097.0,,,3851.0,52708425.0,10520.0,49209241.0
2022-03-14,,,137.0,189234.0,,,4763.0,52713188.0,16929.0,49226170.0
2022-03-14,99866.0,19884166.0,,,1991.0,761204.0,,,,
2022-03-15,,,120.0,189354.0,,,4262.0,52717450.0,14579.0,49240749.0
2022-03-15,93702.0,19977868.0,,,2149.0,763353.0,,,,
2022-03-16,91795.0,20069663.0,,,2138.0,765491.0,,,,
2022-03-16,,,143.0,189497.0,,,4009.0,52721459.0,14046.0,49254795.0
2022-03-17,,,138.0,189635.0,,,4201.0,52725660.0,14729.0,49269524.0
2022-03-17,82884.0,20152547.0,,,2086.0,767577.0,,,,
2022-03-18,,,167.0,189802.0,,,4343.0,52730003.0,14641.0,49284165.0
2022-03-18,75305.0,20227852.0,,,1964.0,769541.0,,,,
2022-03-19,,,163.0,189965.0,,,10237.0,52740240.0,19104.0,49303269.0
2022-03-19,67435.0,20295287.0,,,2061.0,771602.0,,,,
2022-03-20,,,167.0,190132.0,,,7006.0,52747246.0,9708.0,49312977.0
2022-03-20,81076.0,20376363.0,,,2037.0,773639.0,,,,
2022-03-21,109325.0,20485688.0,,,2282.0,775921.0,,,,
2022-03-21,,,157.0,190289.0,,,4505.0,52751751.0,12060.0,49325037.0
2022-03-22,99132.0,20584820.0,,,2431.0,778352.0,,,,
2022-03-22,,,162.0,190451.0,,,4631.0,52756382.0,11840.0,49336877.0
2022-03-23,,,155.0,190606.0,,,0.0,52754119.0,4283.0,49341160.0
2022-03-23,94211.0,20679031.0,,,2500.0,780852.0,,,,
2022-03-24,,,159.0,190765.0,,,5094.0,52759213.0,11725.0,49352885.0
2022-03-24,82926.0,20761957.0,,,2359.0,783211.0,,,,
2022-03-25,,,176.0,190941.0,,,5686.0,52764899.0,13326.0,49366211.0
2022-03-25,72454.0,20834411.0,,,2246.0,785457.0,,,,
2022-03-26,61460.0,20895871.0,,,2137.0,787594.0,,,,
2022-03-26,,,160.0,191101.0,,,10716.0,52775615.0,18803.0,49385014.0
2022-03-27,,,156.0,191257.0,,,7627.0,52783242.0,8042.0,49393056.0
2022-03-27,68348.0,20964219.0,,,2248.0,789842.0,,,,
2022-03-28,,,174.0,191431.0,,,4823.0,52788065.0,10970.0,49404026.0
2022-03-28,92915.0,21057134.0,,,2559.0,792401.0,,,,
2022-03-29,,,189.0,191620.0,,,4865.0,52792930.0,11424.0,49415450.0
2022-03-29,80166.0,21137300.0,,,2562.0,794963.0,,,,
2022-03-30,73681.0,21210981.0,,,2689.0,797652.0,,,,
2022-03-30,,,178.0,191798.0,,,5513.0,52798443.0,12584.0,49428034.0
2022-03-31,54808.0,21265789.0,,,2430.0,800082.0,,,,
2022-03-31,,,185.0,191983.0,,,5035.0,52803478.0,12548.0,49440582.0
2022-04-01,47494.0,21313283.0,,,2147.0,802229.0,,,,
2022-04-01,,,202.0,192185.0,,,4992.0,52808470.0,11708.0,49452290.0
2022-04-02,37601.0,21350884.0,,,2084.0,804313.0,,,,
2022-04-02,,,187.0,192372.0,,,10890.0,52819360.0,16918.0,49469208.0
2022-04-03,,,182.0,192554.0,,,7500.0,52826860.0,9079.0,49478287.0
2022-04-03,42191.0,21393075.0,,,2303.0,806616.0,,,,
2022-04-04,53760.0,21446835.0,,,2457.0,809073.0,,,,
2022-04-04,,,172.0,192726.0,,,11137.0,52837997.0,10355.0,49488642.0
2022-04-05,49096.0,21495931.0,,,2595.0,811668.0,,,,
2022-04-05,,,198.0,192924.0,,,11373.0,52849370.0,9877.0,49498519.0
2022-04-06,,,192.0,193116.0,,,12369.0,52861739.0,10590.0,49509109.0
2022-04-06,44742.0,21540673.0,,,2440.0,814108.0,,,,
2022-04-07,38703.0,21579376.0,,,2267.0,816375.0,,,,
2022-04-07,,,223.0,193339.0,,,11340.0,52873079.0,11097.0,49520206.0
2022-04-08,,,235.0,193574.0,,,12200.0,52885279.0,11673.0,49531879.0
2022-04-08,32980.0,21612356.0,,,2000.0,818375.0,,,,
2022-04-09,27877.0,21640233.0,,,1906.0,820281.0,,,,
2022-04-09,,,167.0,193741.0,,,25179.0,52910458.0,15933.0,49547812.0
2022-04-10,30946.0,21671179.0,,,1995.0,822276.0,,,,
2022-04-10,,,193.0,193934.0,,,15276.0,52925734.0,8900.0,49556712.0
2022-04-11,,,179.0,194113.0,,,15946.0,52941680.0,11969.0,49568681.0
2022-04-11,37367.0,21708546.0,,,2116.0,824392.0,,,,
2022-04-12,,,192.0,194305.0,,,17501.0,52959181.0,11541.0,49580222.0
2022-04-12,33767.0,21742313.0,,,2247.0,826639.0,,,,
2022-04-13,,,216.0,194521.0,,,19404.0,52978585.0,12621.0,49592843.0
2022-04-13,31684.0,21773997.0,,,2117.0,828756.0,,,,
2022-04-14,,,190.0,194711.0,,,22841.0,53001426.0,13397.0,49606240.0
2022-04-14,26638.0,21800635.0,,,1902.0,830658.0,,,,
2022-04-15,,,166.0,194877.0,,,11444.0,53012870.0,5516.0,49611756.0
2022-04-15,21610.0,21822245.0,,,1648.0,832306.0,,,,
2022-04-16,,,163.0,195040.0,,,18165.0,53031035.0,11301.0,49623057.0
2022-04-16,19917.0,21842162.0,,,1449.0,833755.0,,,,
2022-04-17,20144.0,21862306.0,,,1492.0,835247.0,,,,
2022-04-17,,,159.0,195199.0,,,4823.0,53035858.0,2643.0,49625700.0
2022-04-18,25213.0,21887519.0,,,1666.0,836913.0,,,,
2022-04-18,,,168.0,195367.0,,,6040.0,53041898.0,3541.0,49629241.0
2022-04-19,25764.0,21913283.0,,,1625.0,838538.0,,,,
2022-04-19,,,154.0,195521.0,,,15137.0,53057035.0,11105.0,49640346.0
2022-04-20,,,156.0,195677.0,,,14416.0,53071451.0,10974.0,49651320.0
2022-04-20,21445.0,21934728.0,,,1508.0,840046.0,,,,
2022-04-21,18460.0,21953188.0,,,1439.0,841485.0,,,,
2022-04-21,,,157.0,195834.0,,,17230.0,53088681.0,10706.0,49662026.0
2022-04-22,15695.0,21968883.0,,,1366.0,842851.0,,,,
2022-04-22,,,146.0,195980.0,,,15821.0,53104502.0,10316.0,49672342.0
2022-04-23,13205.0,21982088.0,,,1206.0,844057.0,,,,
2022-04-23,,,142.0,196122.0,,,31918.0,53136420.0,16861.0,49689203.0
2022-04-24,14716.0,21996804.0,,,1190.0,845247.0,,,,
2022-04-24,,,128.0,196250.0,,,15624.0,53152044.0,8241.0,49697444.0
2022-04-25,17121.0,22013925.0,,,1280.0,846527.0,,,,
2022-04-25,,,126.0,196376.0,,,8959.0,53161003.0,7976.0,49705420.0
2022-04-26,,,120.0,196496.0,,,9541.0,53170544.0,8424.0,49713844.0
2022-04-26,14560.0,22028485.0,,,1258.0,847785.0,,,,
2022-04-27,,,128.0,196624.0,,,9609.0,53180153.0,8324.0,49722168.0
2022-04-27,13047.0,22041532.0,,,1232.0,849017.0,,,,
2022-04-28,11599.0,22053131.0,,,1078.0,850095.0,,,,
2022-04-28,,,127.0,196751.0,,,11079.0,53191232.0,9624.0,49731792.0
2022-04-29,10005.0,22063136.0,,,1005.0,851100.0,,,,
2022-04-29,,,104.0,196855.0,,,11491.0,53202723.0,9533.0,49741325.0
2022-04-30,8355.0,22071491.0,,,831.0,851931.0,,,,
2022-04-30,,,105.0,196960.0,,,27465.0,53230188.0,15009.0,49756334.0
2022-05-01,9026.0,22080517.0,,,910.0,852841.0,,,,
2022-05-01,,,109.0,197069.0,,,12021.0,53242209.0,6142.0,49762476.0
2022-05-02,11886.0,22092403.0,,,950.0,853791.0,,,,
2022-05-02,,,105.0,197174.0,,,5636.0,53247845.0,2693.0,49765169.0
2022-05-03,13308.0,22105711.0,,,1027.0,854818.0,,,,
2022-05-03,,,102.0,197276.0,,,7587.0,53255432.0,6536.0,49771705.0
2022-05-04,,,88.0,197364.0,,,9080.0,53264512.0,8684.0,49780389.0
2022-05-04,11663.0,22117374.0,,,1011.0,855829.0,,,,
